# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
697.976 8.07099e-19 6.50981e-23 3.93194e-13 5.39187e-09
697.967 8.1083e-19 6.56701e-23 3.95002e-13 5.4389e-09
697.958 8.14564e-19 6.62447e-23 3.96811e-13 5.48614e-09
697.949 8.183e-19 6.68219e-23 3.98621e-13 5.53359e-09
697.94 8.22039e-19 6.74017e-23 4.00432e-13 5.58125e-09
697.931 8.2578e-19 6.79842e-23 4.02244e-13 5.62913e-09
697.922 8.29524e-19 6.85692e-23 4.04057e-13 5.67721e-09
697.913 8.33269e-19 6.91569e-23 4.05872e-13 5.7255e-09
697.905 8.37018e-19 6.97472e-23 4.07687e-13 5.774e-09
697.896 8.40768e-19 7.03401e-23 4.09503e-13 5.82272e-09
697.887 8.44522e-19 7.09356e-23 4.11321e-13 5.87164e-09
697.878 8.48277e-19 7.15338e-23 4.13139e-13 5.92077e-09
697.869 8.52035e-19 7.21345e-23 4.14959e-13 5.97012e-09
697.86 8.55796e-19 7.27379e-23 4.1678e-13 6.01967e-09
697.851 8.59558e-19 7.3344e-23 4.18602e-13 6.06944e-09
697.842 8.63324e-19 7.39526e-23 4.20425e-13 6.11942e-09
697.834 8.67091e-19 7.45639e-23 4.22249e-13 6.16961e-09
697.825 8.70862e-19 7.51778e-23 4.24074e-13 6.22001e-09
697.816 8.74634e-19 7.57943e-23 4.259e-13 6.27062e-09
697.807 8.78409e-19 7.64135e-23 4.27728e-13 6.32144e-09
697.798 8.82187e-19 7.70353e-23 4.29556e-13 6.37248e-09
697.789 8.85967e-19 7.76597e-23 4.31386e-13 6.42372e-09
697.78 8.89749e-19 7.82868e-23 4.33216e-13 6.47518e-09
697.771 8.93534e-19 7.89165e-23 4.35048e-13 6.52685e-09
697.762 8.97321e-19 7.95488e-23 4.36881e-13 6.57873e-09
697.754 9.01111e-19 8.01838e-23 4.38715e-13 6.63082e-09
697.745 9.04903e-19 8.08215e-23 4.4055e-13 6.68312e-09
697.736 9.08697e-19 8.14617e-23 4.42386e-13 6.73564e-09
697.727 9.12494e-19 8.21047e-23 4.44223e-13 6.78836e-09
697.718 9.16294e-19 8.27502e-23 4.46061e-13 6.8413e-09
697.709 9.20096e-19 8.33984e-23 4.47901e-13 6.89445e-09
697.7 9.239e-19 8.40493e-23 4.49741e-13 6.94782e-09
697.691 9.27707e-19 8.47028e-23 4.51583e-13 7.00139e-09
697.682 9.31516e-19 8.5359e-23 4.53426e-13 7.05518e-09
697.674 9.35328e-19 8.60178e-23 4.55269e-13 7.10918e-09
697.665 9.39142e-19 8.66793e-23 4.57114e-13 7.1634e-09
697.656 9.42959e-19 8.73434e-23 4.5896e-13 7.21782e-09
697.647 9.46778e-19 8.80102e-23 4.60807e-13 7.27246e-09
697.638 9.50599e-19 8.86797e-23 4.62656e-13 7.32731e-09
697.629 9.54424e-19 8.93518e-23 4.64505e-13 7.38238e-09
697.62 9.5825e-19 9.00266e-23 4.66355e-13 7.43765e-09
697.611 9.62079e-19 9.0704e-23 4.68207e-13 7.49314e-09
697.602 9.65911e-19 9.13841e-23 4.7006e-13 7.54885e-09
697.594 9.69745e-19 9.20669e-23 4.71913e-13 7.60476e-09
697.585 9.73581e-19 9.27523e-23 4.73768e-13 7.66089e-09
697.576 9.7742e-19 9.34404e-23 4.75624e-13 7.71724e-09
697.567 9.81261e-19 9.41312e-23 4.77481e-13 7.77379e-09
697.558 9.85105e-19 9.48247e-23 4.79339e-13 7.83056e-09
697.549 9.88952e-19 9.55208e-23 4.81199e-13 7.88754e-09
697.54 9.928e-19 9.62196e-23 4.83059e-13 7.94474e-09
697.531 9.96652e-19 9.69211e-23 4.84921e-13 8.00215e-09
697.522 1.00051e-18 9.76253e-23 4.86783e-13 8.05978e-09
697.513 1.00436e-18 9.83321e-23 4.88647e-13 8.11761e-09
697.505 1.00822e-18 9.90416e-23 4.90512e-13 8.17567e-09
697.496 1.01208e-18 9.97538e-23 4.92378e-13 8.23393e-09
697.487 1.01595e-18 1.00469e-22 4.94245e-13 8.29241e-09
697.478 1.01981e-18 1.01186e-22 4.96113e-13 8.35111e-09
697.469 1.02368e-18 1.01907e-22 4.97983e-13 8.41001e-09
697.46 1.02755e-18 1.0263e-22 4.99853e-13 8.46914e-09
697.451 1.03143e-18 1.03355e-22 5.01725e-13 8.52847e-09
697.442 1.0353e-18 1.04083e-22 5.03598e-13 8.58802e-09
697.433 1.03918e-18 1.04815e-22 5.05472e-13 8.64779e-09
697.425 1.04306e-18 1.05548e-22 5.07346e-13 8.70777e-09
697.416 1.04695e-18 1.06285e-22 5.09223e-13 8.76797e-09
697.407 1.05083e-18 1.07024e-22 5.111e-13 8.82838e-09
697.398 1.05472e-18 1.07766e-22 5.12978e-13 8.889e-09
697.389 1.05861e-18 1.0851e-22 5.14858e-13 8.94984e-09
697.38 1.06251e-18 1.09257e-22 5.16738e-13 9.0109e-09
697.371 1.0664e-18 1.10007e-22 5.1862e-13 9.07217e-09
697.362 1.0703e-18 1.1076e-22 5.20503e-13 9.13365e-09
697.353 1.0742e-18 1.11515e-22 5.22387e-13 9.19535e-09
697.344 1.07811e-18 1.12273e-22 5.24272e-13 9.25727e-09
697.336 1.08201e-18 1.13034e-22 5.26158e-13 9.3194e-09
697.327 1.08592e-18 1.13797e-22 5.28046e-13 9.38175e-09
697.318 1.08983e-18 1.14564e-22 5.29934e-13 9.44431e-09
697.309 1.09375e-18 1.15333e-22 5.31824e-13 9.50709e-09
697.3 1.09766e-18 1.16104e-22 5.33714e-13 9.57008e-09
697.291 1.10158e-18 1.16878e-22 5.35606e-13 9.63329e-09
697.282 1.10551e-18 1.17656e-22 5.37499e-13 9.69672e-09
697.273 1.10943e-18 1.18435e-22 5.39394e-13 9.76036e-09
697.264 1.11336e-18 1.19218e-22 5.41289e-13 9.82422e-09
697.255 1.11729e-18 1.20003e-22 5.43185e-13 9.88829e-09
697.246 1.12122e-18 1.20791e-22 5.45083e-13 9.95258e-09
697.238 1.12515e-18 1.21582e-22 5.46982e-13 1.00171e-08
697.229 1.12909e-18 1.22375e-22 5.48881e-13 1.00818e-08
697.22 1.13303e-18 1.23171e-22 5.50782e-13 1.01468e-08
697.211 1.13697e-18 1.2397e-22 5.52685e-13 1.02119e-08
697.202 1.14091e-18 1.24771e-22 5.54588e-13 1.02773e-08
697.193 1.14486e-18 1.25576e-22 5.56492e-13 1.03429e-08
697.184 1.14881e-18 1.26383e-22 5.58398e-13 1.04087e-08
697.175 1.15276e-18 1.27193e-22 5.60305e-13 1.04747e-08
697.166 1.15672e-18 1.28005e-22 5.62212e-13 1.05409e-08
697.157 1.16068e-18 1.2882e-22 5.64121e-13 1.06074e-08
697.148 1.16464e-18 1.29638e-22 5.66031e-13 1.06741e-08
697.14 1.1686e-18 1.30459e-22 5.67943e-13 1.0741e-08
697.131 1.17256e-18 1.31283e-22 5.69855e-13 1.08081e-08
697.122 1.17653e-18 1.32109e-22 5.71769e-13 1.08754e-08
697.113 1.1805e-18 1.32938e-22 5.73684e-13 1.09429e-08
697.104 1.18447e-18 1.3377e-22 5.75599e-13 1.10107e-08
697.095 1.18845e-18 1.34604e-22 5.77516e-13 1.10787e-08
697.086 1.19243e-18 1.35441e-22 5.79435e-13 1.11469e-08
