# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
7.35334e+07 3.1551e-32 4.63072e-35 1.70601e-16 4.53452e-23
7.35182e+07 3.18784e-32 4.68538e-35 1.72301e-16 4.58331e-23
7.3503e+07 3.22091e-32 4.74056e-35 1.74016e-16 4.6325e-23
7.34878e+07 3.25429e-32 4.79628e-35 1.75747e-16 4.6821e-23
7.34726e+07 3.288e-32 4.85254e-35 1.77493e-16 4.73212e-23
7.34574e+07 3.32203e-32 4.90934e-35 1.79256e-16 4.78256e-23
7.34421e+07 3.35639e-32 4.96671e-35 1.81035e-16 4.83342e-23
7.34269e+07 3.39109e-32 5.02463e-35 1.82831e-16 4.88472e-23
7.34117e+07 3.42612e-32 5.08313e-35 1.84643e-16 4.93646e-23
7.33964e+07 3.46149e-32 5.1422e-35 1.86471e-16 4.98864e-23
7.33811e+07 3.4972e-32 5.20185e-35 1.88317e-16 5.04126e-23
7.33658e+07 3.53326e-32 5.26208e-35 1.9018e-16 5.09432e-23
7.33506e+07 3.56968e-32 5.32288e-35 1.92059e-16 5.14782e-23
7.33353e+07 3.60644e-32 5.38427e-35 1.93956e-16 5.20177e-23
7.33199e+07 3.64356e-32 5.44624e-35 1.95871e-16 5.25614e-23
7.33046e+07 3.68105e-32 5.50879e-35 1.97804e-16 5.31096e-23
7.32893e+07 3.71889e-32 5.57193e-35 1.99754e-16 5.36621e-23
7.3274e+07 3.75711e-32 5.63566e-35 2.01722e-16 5.42192e-23
7.32586e+07 3.7957e-32 5.69999e-35 2.03708e-16 5.47807e-23
7.32433e+07 3.83466e-32 5.76494e-35 2.05713e-16 5.53469e-23
7.32279e+07 3.87401e-32 5.83052e-35 2.07737e-16 5.59178e-23
7.32125e+07 3.91373e-32 5.89673e-35 2.09779e-16 5.64934e-23
7.31971e+07 3.95385e-32 5.96358e-35 2.1184e-16 5.70739e-23
7.31817e+07 3.99436e-32 6.03109e-35 2.1392e-16 5.76592e-23
7.31663e+07 4.03526e-32 6.09925e-35 2.1602e-16 5.82495e-23
7.31509e+07 4.07656e-32 6.16806e-35 2.18139e-16 5.88447e-23
7.31355e+07 4.11826e-32 6.23754e-35 2.20278e-16 5.94448e-23
7.31201e+07 4.16038e-32 6.30769e-35 2.22436e-16 6.00499e-23
7.31046e+07 4.2029e-32 6.3785e-35 2.24615e-16 6.066e-23
7.30892e+07 4.24584e-32 6.45e-35 2.26814e-16 6.12751e-23
7.30737e+07 4.2892e-32 6.52217e-35 2.29033e-16 6.18953e-23
7.30582e+07 4.33299e-32 6.59504e-35 2.31273e-16 6.25205e-23
7.30427e+07 4.3772e-32 6.66861e-35 2.33534e-16 6.3151e-23
7.30272e+07 4.42185e-32 6.74288e-35 2.35816e-16 6.37866e-23
7.30117e+07 4.46694e-32 6.81786e-35 2.3812e-16 6.44275e-23
7.29962e+07 4.51246e-32 6.89355e-35 2.40444e-16 6.50736e-23
7.29807e+07 4.55844e-32 6.96996e-35 2.42791e-16 6.5725e-23
7.29652e+07 4.60487e-32 7.04709e-35 2.45159e-16 6.63816e-23
7.29496e+07 4.65175e-32 7.12494e-35 2.4755e-16 6.70435e-23
7.29341e+07 4.69909e-32 7.20352e-35 2.49963e-16 6.77107e-23
