# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
658.733 2.83561e-16 8.90947e-25 1.23045e-10 5.52546e-11
658.383 2.90598e-16 9.14679e-25 1.25965e-10 5.65759e-11
658.033 2.97795e-16 9.38924e-25 1.28948e-10 5.79213e-11
657.683 3.05157e-16 9.6369e-25 1.31995e-10 5.92911e-11
657.333 3.12685e-16 9.88987e-25 1.35107e-10 6.06858e-11
656.983 3.20385e-16 1.01482e-24 1.38287e-10 6.21057e-11
656.633 3.2826e-16 1.04121e-24 1.41535e-10 6.35511e-11
656.283 3.36313e-16 1.06817e-24 1.44853e-10 6.50226e-11
655.933 3.4455e-16 1.09569e-24 1.48242e-10 6.65205e-11
655.583 3.52973e-16 1.1238e-24 1.51704e-10 6.80451e-11
655.233 3.61586e-16 1.1525e-24 1.5524e-10 6.9597e-11
654.883 3.70396e-16 1.18181e-24 1.58852e-10 7.11766e-11
654.533 3.79404e-16 1.21174e-24 1.62542e-10 7.27842e-11
654.183 3.88616e-16 1.2423e-24 1.6631e-10 7.44203e-11
653.833 3.98037e-16 1.2735e-24 1.7016e-10 7.60853e-11
653.483 4.0767e-16 1.30535e-24 1.74091e-10 7.77798e-11
653.133 4.17521e-16 1.33787e-24 1.78107e-10 7.95041e-11
652.783 4.27595e-16 1.37106e-24 1.82209e-10 8.12587e-11
652.433 4.37896e-16 1.40495e-24 1.86398e-10 8.30441e-11
652.083 4.48429e-16 1.43954e-24 1.90677e-10 8.48608e-11
651.733 4.59199e-16 1.47485e-24 1.95047e-10 8.67092e-11
651.383 4.70212e-16 1.51089e-24 1.99511e-10 8.85898e-11
651.033 4.81473e-16 1.54768e-24 2.04069e-10 9.05032e-11
650.683 4.92987e-16 1.58522e-24 2.08725e-10 9.24498e-11
650.333 5.0476e-16 1.62354e-24 2.1348e-10 9.44301e-11
649.982 5.16798e-16 1.66265e-24 2.18335e-10 9.64447e-11
649.632 5.29106e-16 1.70256e-24 2.23295e-10 9.84942e-11
649.282 5.41691e-16 1.74329e-24 2.28359e-10 1.00579e-10
648.932 5.54557e-16 1.78485e-24 2.33531e-10 1.027e-10
648.582 5.67712e-16 1.82726e-24 2.38813e-10 1.04857e-10
648.232 5.81162e-16 1.87053e-24 2.44207e-10 1.07051e-10
647.882 5.94913e-16 1.91469e-24 2.49716e-10 1.09282e-10
647.532 6.08972e-16 1.95975e-24 2.55341e-10 1.11552e-10
647.182 6.23346e-16 2.00572e-24 2.61085e-10 1.1386e-10
646.832 6.3804e-16 2.05262e-24 2.66951e-10 1.16208e-10
646.482 6.53064e-16 2.10047e-24 2.72941e-10 1.18596e-10
646.132 6.68422e-16 2.14929e-24 2.79058e-10 1.21024e-10
645.782 6.84123e-16 2.1991e-24 2.85303e-10 1.23494e-10
645.432 7.00175e-16 2.2499e-24 2.91681e-10 1.26005e-10
645.082 7.16584e-16 2.30174e-24 2.98193e-10 1.28559e-10
644.732 7.3336e-16 2.35461e-24 3.04843e-10 1.31155e-10
644.382 7.50508e-16 2.40854e-24 3.11632e-10 1.33796e-10
644.032 7.68038e-16 2.46356e-24 3.18565e-10 1.36481e-10
643.682 7.85958e-16 2.51968e-24 3.25644e-10 1.39211e-10
643.332 8.04277e-16 2.57692e-24 3.32871e-10 1.41986e-10
642.982 8.23002e-16 2.6353e-24 3.4025e-10 1.44809e-10
642.632 8.42143e-16 2.69484e-24 3.47785e-10 1.47678e-10
642.282 8.61709e-16 2.75557e-24 3.55478e-10 1.50595e-10
641.932 8.81709e-16 2.81751e-24 3.63332e-10 1.53561e-10
641.582 9.02152e-16 2.88068e-24 3.71351e-10 1.56576e-10
641.232 9.23048e-16 2.9451e-24 3.79537e-10 1.59642e-10
640.882 9.44406e-16 3.0108e-24 3.87896e-10 1.62758e-10
640.532 9.66237e-16 3.0778e-24 3.96429e-10 1.65926e-10
640.182 9.88551e-16 3.14612e-24 4.05141e-10 1.69147e-10
